ID,First_Name,Last_Name,Pos1,Pos2,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
breweco01,Corey,Brewer,SG,SF,33,SAC,5,0,33,2.9,5.9,0.5,0,1.5,0,2.9,4.4,0.667,1.5,4.4,0.333,2.9,8.8,11.8,2.9,5.9,0,2.9,10.3,7.4,91,102,8.7,0.47,0.25,0.75,6.7,21,13.6,7.7,5.9,0,27.3,9.6,0,0.1,0,0.064,-6.9,3.8,-3.1,0,289803
bridgmi01,Mikal,Bridges,SF,SG,23,PHO,73,32,2042,5.7,11.2,0.51,1.6,4.5,0.361,4.1,6.7,0.61,2.4,2.8,0.844,1.5,5.2,6.8,3,2.4,1.1,1.7,3.8,15.5,119,110,12.9,0.62,0.401,0.252,3.5,12.4,7.9,8.6,2.4,2,12,12.7,2.5,2.3,4.8,0.113,-0.6,1.5,0.8,1.5,4161000
bridgmi02,Miles,Bridges,SF,PF,21,CHO,65,64,1995,8,18.9,0.424,2.5,7.5,0.33,5.5,11.4,0.486,2.7,3.3,0.809,2.2,6.9,9.1,2.9,1,1.2,2.4,3.3,21.2,103,114,12.1,0.52,0.398,0.174,4.6,15.6,9.9,9.4,1,2.2,10.5,20,0.3,1.3,1.6,0.039,-1.5,-1,-2.5,-0.3,3755400
brissos01,Oshae,Brissett,SF,PF,21,TOR,19,0,135,4.6,12.7,0.361,1.1,5.3,0.2,3.5,7.4,0.476,2.8,3.5,0.8,3.2,6,9.2,2.5,1.4,0.4,2.5,6.3,13,96,107,6.7,0.458,0.417,0.278,7.2,13,10.2,7,1.4,0.7,14.8,15,-0.1,0.2,0.1,0.043,-5.8,0.4,-5.4,-0.1,129568
broekry01,Ryan,Broekhoff,SG,SF,29,DAL,17,1,180,5.9,15.8,0.373,5.4,13.7,0.392,0.5,2.1,0.25,1.9,2.1,0.875,1.3,10.2,11.5,3,1.3,1.1,1.6,4,19.1,114,110,13.1,0.568,0.864,0.136,3,21.9,12.5,8.3,1.3,1.9,8.8,16.3,0.2,0.2,0.4,0.109,0.4,0.3,0.7,0.1,1443842
brogdma01,Malcolm,Brogdon,PG,SG,27,IND,54,54,1666,9.5,21.7,0.438,2.2,6.7,0.326,7.3,15,0.488,4.8,5.4,0.892,1.3,6.3,7.6,11.1,1,0.3,3.8,2.9,26,111,111,17.7,0.541,0.309,0.25,3.1,14.1,8.6,33.8,1,0.5,13.7,25.2,2.3,1.7,4,0.114,2.3,-0.5,1.8,1.6,20000000
brookdi01,Dillon,Brooks,SG,SF,24,MEM,73,73,2112,9.6,23.6,0.407,3.2,9.1,0.358,6.4,14.5,0.438,3.6,4.5,0.808,1.5,3.9,5.4,3.3,1.4,0.6,2.7,6.1,26.1,100,113,11.3,0.51,0.385,0.19,3.5,8.6,6.1,10.5,1.4,1.1,9.7,25.2,-0.4,1.6,1.2,0.027,-2.6,-1.4,-4.1,-1.1,1618520
brownbr01,Bruce,Brown,SG,SG,23,DET,58,43,1634,6,13.5,0.443,1,2.9,0.344,5,10.6,0.47,2.6,3.6,0.739,1.8,6.4,8.2,6.9,1.9,0.9,3,4.9,15.6,106,112,11.9,0.518,0.215,0.266,4.2,15,9.5,20.4,1.9,1.5,16.7,16,0.7,1.4,2.1,0.062,-2,0.8,-1.2,0.3,1416852
brownch02,Charlie,Brown,SG,SF,22,ATL,10,0,40,7,22.1,0.316,3.5,10.5,0.333,3.5,11.6,0.3,5.8,5.8,1,2.3,2.3,4.7,2.3,2.3,2.3,3.5,3.5,23.3,93,114,11,0.472,0.474,0.263,5.3,5.5,5.4,7.3,2.3,4.2,12.4,25.1,0,0,0,-0.028,-1.1,-1.4,-2.5,0,79568
brownja02,Jaylen,Brown,SF,SG,23,BOS,57,57,1934,10.7,22.1,0.481,3.2,8.4,0.382,7.4,13.7,0.543,4.4,6.1,0.724,1.5,7.5,9.1,2.9,1.6,0.5,3.1,4.2,28.9,110,108,16.9,0.583,0.381,0.274,3.5,16.5,10.1,9.7,1.6,1,11.2,24.7,2.3,2.6,4.9,0.123,1,-0.2,0.8,1.4,6534829
brownmo01,Moses,Brown,C,C,20,POR,9,0,33,5.8,14.4,0.4,0,0,0,5.8,14.4,0.4,4.3,11.6,0.375,4.3,15.9,20.2,1.4,1.4,1.4,4.3,10.1,15.9,81,108,6.7,0.407,0,0.8,9.6,34.5,22.2,4,1.4,2.6,18.2,21.2,-0.1,0,0,-0.065,-8.2,-1.8,-10,-0.1,898310
brownst02,Sterling,Brown,SF,SG,24,MIL,52,1,767,5.7,15.2,0.371,2.6,8.1,0.324,3,7.1,0.425,1.9,2.4,0.8,1.8,9,10.9,3,1.7,0.4,2.5,3.2,15.8,97,103,9.5,0.486,0.531,0.156,4.3,18.5,11.8,8.6,1.7,0.8,13.3,17,-0.4,1.5,1.1,0.07,-3,1,-2,0,1618520
browntr01,Troy,Brown,SG,SF,20,WAS,69,22,1782,7.2,16.3,0.439,1.6,4.7,0.341,5.6,11.6,0.479,2.9,3.6,0.784,2,8.1,10,4.7,2.2,0.2,2.1,3.5,18.8,109,114,13.7,0.524,0.288,0.223,4.5,19.6,11.7,14.1,2.2,0.3,10.4,17.8,1.3,1.2,2.4,0.065,-0.8,-0.4,-1.3,0.3,3219480
brunsja01,Jalen,Brunson,PG,SG,23,DAL,57,16,1022,8.6,18.3,0.466,2,5.7,0.358,6.5,12.7,0.515,2.9,3.5,0.813,1,5.3,6.3,8.9,1,0.2,3.1,3.5,22,114,114,14.9,0.553,0.309,0.193,2.3,11.3,6.9,27,1,0.3,13.6,20.4,1.6,0.6,2.1,0.101,0.1,-1,-0.9,0.3,1416582
bryanth01,Thomas,Bryant,C,C,22,WAS,46,36,1147,9.9,17,0.581,1.5,3.7,0.407,8.4,13.3,0.63,3.5,4.7,0.741,4,9.5,13.5,3.4,1,2,2.2,4.2,24.8,127,114,21.1,0.649,0.218,0.278,9,23.1,15.8,11.1,1,3.7,10.2,18.9,3.1,0.8,3.9,0.164,2.9,-0.7,2.2,1.2,7936508
bullore01,Reggie,Bullock,SG,SF,28,NYK,29,19,684,6.4,15.9,0.402,2.6,7.9,0.333,3.8,8,0.469,1.2,1.5,0.81,0.9,3.9,4.8,3,1.8,0.2,1.4,4,16.7,105,115,9.3,0.502,0.496,0.094,2,8.8,5.3,8.8,1.8,0.4,7.5,15.6,0.2,0.3,0.5,0.036,-2.8,-0.3,-3,-0.2,4000000
burketr01,Trey,Burke,PG,PG,27,PHI,25,0,329,8.7,18.7,0.465,2.4,5.6,0.421,6.3,13.1,0.483,1.9,2.7,0.722,2.2,2.9,5.2,7.8,1,0.1,1.8,3.1,21.7,119,114,15.4,0.545,0.299,0.142,5,6.7,5.9,23.9,1,0.3,8.2,19.2,0.6,0.2,0.9,0.127,0.7,-1.2,-0.5,0.1,2028594
burketr01,Trey,Burke,PG,PG,27,DAL,8,1,191,8.9,20.7,0.427,4,9.4,0.432,4.8,11.4,0.422,2.5,2.8,0.909,0.3,3.5,3.8,7.6,2.3,0.3,2.3,3,24.3,115,113,16,0.553,0.451,0.134,0.6,7.6,4.1,23.2,2.3,0.4,9.4,21.4,0.3,0.2,0.5,0.117,1,-0.8,0.2,0.1,2028594
burksal01,Alec,Burks,SG,SF,28,GSW,48,18,1390,8.4,20.7,0.406,2.9,7.7,0.375,5.5,13,0.424,6.9,7.7,0.897,1.3,6.5,7.8,5.2,1.7,0.6,2.6,3.7,26.6,110,114,16.1,0.552,0.373,0.373,2.8,15.3,8.8,17.4,1.7,1.1,9.8,23.8,1.6,0.9,2.5,0.085,0.7,-0.6,0.1,0.7,2320044
burksal01,Alec,Burks,SG,SF,28,PHI,18,1,364,10.3,22.2,0.461,4.3,10.3,0.416,6,12,0.5,4.5,5.5,0.829,1.5,6,7.5,5.1,1.6,0,2,2.8,29.3,120,111,19,0.594,0.461,0.246,3.3,13.7,8.5,16.3,1.6,0,7.5,23.7,0.9,0.4,1.2,0.161,3.1,-1.1,2,0.4,2320044
burtode02,Deonte,Burton,SG,SF,26,OKC,39,0,356,5.9,17.1,0.344,1.4,7.2,0.189,4.5,9.8,0.458,1.1,1.9,0.571,1,6.8,7.8,2.3,1,1.4,2.6,4.6,14.2,78,110,4.3,0.396,0.424,0.112,2.2,15.1,8.8,6.8,1,2.4,12.7,18.5,-0.9,0.4,-0.5,-0.067,-6.3,-0.5,-6.8,-0.4,1416852
butleji01,Jimmy,Butler,SF,SG,30,MIA,58,58,1959,8.6,18.9,0.455,0.7,3,0.244,7.9,15.9,0.495,10.9,13.1,0.834,2.6,7,9.6,8.7,2.6,0.8,3.2,2,28.8,123,108,23.6,0.585,0.157,0.693,6.3,15.4,11,28.1,2.6,1.6,11.4,25.1,6.3,2.7,9,0.221,4,1.5,5.4,3.7,32742000
cabocbr01,Bruno,Caboclo,C,PF,24,MEM,22,0,192,6.8,16.8,0.406,1,6.1,0.16,5.8,10.7,0.545,0.5,0.7,0.667,4.1,6.6,10.7,2.4,2.4,2.9,1.7,5.6,15.1,97,106,11.9,0.441,0.362,0.043,9.5,14.5,12.1,7.1,2.4,5.5,9.1,16.8,-0.1,0.3,0.2,0.053,-3.4,0.7,-2.7,0,1845301
cabocbr01,Bruno,Caboclo,C,PF,24,HOU,8,0,52,8.9,17.8,0.5,1.8,7.1,0.25,7.1,10.7,0.667,5.3,5.3,1,5.3,8.9,14.2,1.8,4.4,4.4,5.3,7.1,24.9,108,98,22.1,0.618,0.4,0.3,12,20.3,16.1,5.9,4.4,8.2,20.9,22.8,0,0.1,0.2,0.162,-1.4,1.6,0.2,0,1845301
cacokde01,Devontae,Cacok,C,PF,23,LAL,1,0,9,15.8,31.7,0.5,0,0,0,15.8,31.7,0.5,0,0,0,10.6,15.8,26.4,5.3,0,0,0,0,31.7,122,107,28.6,0.5,0,0,24.6,36.1,30.4,20.3,0,0,0,28.1,0,0,0,0.226,4.8,-4.6,0.2,0,79568
caldwke01,Kentavious,Caldwell-Pope,SG,SF,26,LAL,69,26,1762,6.4,13.7,0.467,2.5,6.4,0.385,3.9,7.2,0.541,2.1,2.8,0.775,1,2.8,3.8,3,1.5,0.4,1.7,3.5,17.4,115,110,11,0.584,0.471,0.201,2.4,6.4,4.4,8.5,1.5,0.7,10.1,14.7,1.9,1.9,3.7,0.102,-1.2,0.4,-0.8,0.5,8089282
cancavl01,Vlatko,Cancar,SF,PF,22,DEN,14,0,45,6.6,16.5,0.4,1.1,6.6,0.167,5.5,9.9,0.556,4.4,4.4,1,5.5,5.5,11,3.3,1.1,1.1,3.3,7.7,18.7,106,113,11.4,0.507,0.4,0.267,12.5,12.4,12.4,9.1,1.1,2.1,15.2,19.1,0,0,0.1,0.062,-3.4,-1.2,-4.6,0,1517981
capelca01,Clint,Capela,C,C,25,HOU,39,39,1279,8.8,14,0.629,0,0,0,8.8,14,0.629,2,3.8,0.529,6.1,13.4,19.4,1.7,1.2,2.6,2.3,3.7,19.6,124,105,20.6,0.626,0,0.268,13.6,30.5,22,5.7,1.2,4.8,12.7,16.1,2.8,2.1,4.9,0.184,1,0.4,1.4,1.1,16456522
carrode01,DeMarre,Carroll,SF,PF,33,SAS,15,0,135,3.2,10.3,0.31,1.1,4.6,0.231,2.1,5.7,0.375,4.2,7.1,0.6,2.5,8.5,11,3.9,0.7,0.7,3.5,7.1,11.7,88,115,4.9,0.437,0.448,0.69,5.6,19.2,12.4,10.1,0.7,1.3,20.9,15.3,-0.2,0.1,-0.1,-0.036,-5.9,-1.1,-7,-0.2,6842307
carrode01,DeMarre,Carroll,PF,SF,33,HOU,9,0,155,4.8,11,0.432,1.5,6,0.25,3.3,5.1,0.647,5.1,6.6,0.773,1.5,5.7,7.2,4.2,1.8,0.9,2.1,3.6,16.1,117,111,12.8,0.578,0.541,0.595,3.3,13,8.1,12.2,1.8,1.7,13,14.3,0.2,0.2,0.4,0.114,-0.7,-0.4,-1.1,0,6842307
carteje01,Jevon,Carter,PG,PG,24,PHO,58,2,945,5.1,12.2,0.416,3.1,7.3,0.425,2,4.9,0.402,1.2,1.4,0.852,1.5,4.4,5.9,4.2,2.4,0.9,1.6,4.3,14.4,114,111,11.3,0.563,0.601,0.111,3.5,10.5,6.9,11.9,2.4,1.6,11.2,12.9,0.8,1,1.8,0.093,-0.7,1.3,0.6,0.6,1416852
cartevi01,Vince,Carter,SF,PF,43,ATL,60,0,876,5.7,16.2,0.352,3.2,10.7,0.302,2.4,5.4,0.451,1.2,1.5,0.793,1,5.6,6.6,2.6,1.2,1.3,1.8,4.8,15.9,94,116,7.5,0.47,0.664,0.095,2.2,13.2,7.6,7.7,1.2,2.4,9.4,16.6,-0.6,0.4,-0.2,-0.011,-3.1,-1.2,-4.3,-0.5,2564753
cartewe01,Wendell,Carter,C,C,20,CHI,43,43,1256,7,13.2,0.534,0.2,1.1,0.207,6.8,12,0.564,4.3,5.8,0.737,5.3,10.2,15.5,2,1.3,1.4,2.8,6.2,18.6,115,108,15.5,0.59,0.085,0.443,11.6,24.6,17.8,6,1.3,2.7,14.9,16.4,1.7,1.6,3.3,0.127,-2.1,-0.3,-2.4,-0.1,5201400
cartemi01,Michael,Carter-Williams,SG,PG,28,ORL,45,0,833,6.5,15.2,0.427,1.3,4.4,0.293,5.2,10.8,0.481,4.6,5.6,0.832,2.7,5.9,8.6,6.4,2.9,1.3,3,5.1,18.9,109,107,15.3,0.535,0.288,0.365,5.8,13.5,9.5,19.1,2.9,2.4,14.7,18.3,0.7,1.2,1.9,0.111,-1.5,1.6,0.1,0.5,2028594
carusal01,Alex,Caruso,PG,SG,25,LAL,64,2,1175,4.9,11.8,0.412,1.6,4.9,0.333,3.2,6.9,0.468,2.8,3.8,0.734,0.7,4.3,5,5,2.8,0.7,2.1,4,14.1,107,106,10.8,0.525,0.412,0.323,1.6,9.8,5.7,13.6,2.8,1.4,13.8,13.8,0.5,1.8,2.3,0.095,-2.6,2.4,-0.2,0.5,2750000
caulewi01,Willie,Cauley-Stein,C,C,26,GSW,41,37,940,7.3,13.1,0.56,0,0,0,7.3,13.1,0.56,1.8,2.9,0.614,3.6,9.4,13,3.1,2.3,2.5,1.8,5.2,16.4,114,109,16.2,0.573,0,0.222,7.9,22,14.7,9.9,2.3,4.8,11,14.4,1,1.2,2.2,0.113,-1.6,1.6,0,0.5,2177483
caulewi01,Willie,Cauley-Stein,C,C,26,DAL,13,2,157,9.5,13.9,0.689,0,0.3,0,9.5,13.5,0.705,1.5,2.8,0.556,4,14.5,18.5,3.1,1.2,3.4,1.5,5.8,20.6,135,105,22.2,0.684,0.022,0.2,8.8,31,20.1,9.6,1.2,6,9.3,14.7,0.5,0.3,0.7,0.222,0.9,2.2,3.1,0.2,2177483
chandty01,Tyson,Chandler,C,C,37,HOU,26,5,219,3,3.8,0.778,0,0,0,3,3.8,0.778,1.3,2.7,0.462,5.3,8.7,13.9,1.3,1.3,1.7,1.7,6.8,7.2,135,109,10.8,0.717,0,0.722,11.8,19.8,15.8,3.5,1.3,3.1,25.2,6,0.3,0.3,0.6,0.131,-2.6,1.1,-1.5,0,2564753
chandwi01,Wilson,Chandler,SF,PF,32,BRK,35,3,734,4.8,11.8,0.404,2.4,7.8,0.306,2.4,4,0.597,1.3,1.5,0.87,0.7,8.6,9.3,2.5,1,0.8,2.2,5.1,13.2,99,110,7.4,0.531,0.661,0.126,1.6,18.5,10.2,7.3,1,1.4,15,12.9,-0.1,0.9,0.7,0.046,-3.8,1,-2.7,-0.1,2564753
chealjo01,Joe,Chealey,PG,SG,24,CHO,4,0,33,0,10.6,0,0,6.1,0,0,4.6,0,3,3,1,0,0,0,1.5,6.1,0,3,3,3,29,108,-2.9,0.127,0.571,0.286,0,0,0,3.9,6.1,0,20.2,13.2,-0.2,0,-0.1,-0.188,-14.3,1.7,-12.5,-0.1,163356
cheatzy01,Zylan,Cheatham,SF,SG,24,NOP,4,0,51,5.4,8.2,0.667,0,0.9,0,5.4,7.3,0.75,0,0,0,2.7,5.4,8.2,2.7,0.9,0.9,3.6,9.1,10.9,103,114,6.7,0.667,0.111,0,6.2,12.5,9.4,7.7,0.9,1.6,30.8,10.4,0,0,0,0.034,-6.5,-0.6,-7.1,-0.1,79568
chiozch01,Chris,Chiozza,PG,PG,24,WAS,10,0,123,3.8,12.9,0.294,2.7,6.1,0.438,1.1,6.8,0.167,0,0,0,0,5.7,5.7,10.6,3.8,0.8,3.4,4.6,10.3,91,111,9.2,0.397,0.471,0,0,13.9,6.7,29.2,3.8,1.4,20.9,14.5,-0.1,0.1,0,-0.001,-3.6,2.2,-1.5,0,159136
chiozch01,Chris,Chiozza,PG,PG,24,BRK,18,2,278,7.7,18,0.425,3.4,9.5,0.357,4.3,8.5,0.5,0.9,0.9,1,1.5,4.9,6.5,9.4,1.9,0.3,3.9,4.3,19.6,107,110,13.2,0.531,0.528,0.047,3.4,10.6,7.1,29.5,1.9,0.6,17.5,19.7,0.2,0.3,0.5,0.08,-0.8,-0.3,-1.1,0.1,159136
chrisma01,Marquese,Chriss,PF,C,22,GSW,59,21,1196,8.4,15.4,0.545,0.3,1.6,0.205,8.1,13.8,0.584,4.8,6.2,0.769,4.6,10,14.6,4.6,1.6,2.5,3.1,4.9,21.9,117,110,19.5,0.604,0.101,0.405,10,23.6,16.5,15.3,1.6,4.7,14.7,19,2.1,1.3,3.4,0.136,0,0.6,0.6,0.8,654468
clarkga01,Gary,Clark,PF,SF,25,HOU,18,0,212,5,12.9,0.39,3.9,11.1,0.353,1.1,1.7,0.625,1.3,1.5,0.857,2.4,6.3,8.7,2.6,0.4,1.5,0.4,4.6,15.3,126,113,11.8,0.564,0.864,0.119,5.4,14.5,9.9,7.7,0.4,2.8,3.1,12.5,0.4,0.2,0.5,0.123,0.3,-0.9,-0.6,0.1,555409
clarkga01,Gary,Clark,PF,SF,25,ORL,24,5,355,4.3,10.1,0.419,2.9,8.2,0.35,1.4,1.9,0.714,0.4,0.4,1,3.6,6,9.6,0.7,0.5,2.1,1.1,3.4,11.8,116,111,10.1,0.571,0.811,0.041,7.6,13.8,10.6,1.9,0.5,3.8,9.6,10.1,0.3,0.3,0.6,0.087,-1.7,-1,-2.7,-0.1,708426
clarkbr01,Brandon,Clarke,PF,C,23,MEM,58,4,1300,10.6,17.2,0.618,0.8,2.3,0.359,9.8,14.9,0.658,3.1,4,0.759,3.3,9.1,12.4,2.9,1.1,1.7,2,3.6,25.1,127,109,20.9,0.663,0.134,0.234,7.6,20.1,14,9.5,1.1,3.2,9.4,18.7,3.4,1.6,5,0.183,2.4,0.7,3.1,1.7,2478840
clarkjo01,Jordan,Clarkson,SG,SF,27,CLE,29,0,666,10.5,23.8,0.442,4.3,11.6,0.371,6.2,12.2,0.509,5.6,6.3,0.884,1.5,3.5,5,5.1,1.2,0.6,2.8,2.4,30.9,116,118,18.6,0.581,0.488,0.264,3.5,8.1,5.8,17,1.2,1,9.7,25.9,1.4,0.1,1.5,0.107,4.1,-1.4,2.7,0.8,13437500
clarkjo01,Jordan,Clarkson,SG,SF,27,UTA,42,2,1039,11.7,25.3,0.462,4.4,11.9,0.366,7.4,13.4,0.547,2.9,3.7,0.785,1.4,4.2,5.5,3.1,1.4,0.4,2.7,3.5,30.7,109,112,16.5,0.569,0.47,0.146,3.2,9.1,6.3,10.8,1.4,0.6,9.2,26.7,1,0.9,1.9,0.089,1.3,-1.2,0.1,0.5,13437500
claxtni01,Nicolas,Claxton,PF,C,20,BRK,15,0,187,6.8,12.1,0.563,0.3,1.8,0.143,6.6,10.4,0.634,2.8,5.3,0.524,4.8,6.3,11.1,4,0.3,2,2.3,3.5,16.7,118,111,14.8,0.577,0.146,0.438,10.7,13.6,12.2,12.4,0.3,3.6,13.6,14.8,0.3,0.2,0.5,0.121,-0.7,0,-0.6,0.1,898310
clemoch01,Chris,Clemons,SG,PG,22,HOU,33,0,291,9.1,22.6,0.401,5.9,17,0.346,3.2,5.6,0.571,1.6,1.7,0.909,0.6,4.1,4.8,4.3,1.4,1,3,4.1,25.6,105,112,13.1,0.548,0.754,0.077,1.4,9.4,5.4,14.3,1.4,1.8,11.5,23.6,0.1,0.2,0.4,0.058,0.3,-1.3,-1,0.1,568422
clevean01,Antonius,Cleveland,SG,SF,25,DAL,11,0,46,4.2,14.7,0.286,0,3.2,0,4.2,11.6,0.364,3.2,5.3,0.6,2.1,5.3,7.4,1.1,1.1,3.2,2.1,8.4,11.6,74,110,2.5,0.34,0.214,0.357,4.6,11.3,8,2.8,1.1,5.6,11,16.9,-0.1,0,-0.1,-0.076,-9,-1,-10.1,-0.1,79568
coffeam01,Amir,Coffey,SG,SF,22,LAC,18,1,159,6.8,16.1,0.426,1.8,5.6,0.316,5.1,10.4,0.486,1.8,3.3,0.545,1.2,3.6,4.8,4.2,1.5,0.6,2.4,5.9,17.2,100,110,8.5,0.493,0.352,0.204,2.7,7.6,5.2,12.3,1.5,1.1,12,17.6,0,0.2,0.1,0.041,-4.2,0.1,-4.1,-0.1,79568
collijo01,John,Collins,PF,C,22,ATL,41,41,1363,12.1,20.7,0.583,2,5,0.401,10.1,15.7,0.642,4.1,5.1,0.8,4,10.3,14.2,2.1,1.1,2.3,2.6,4.7,30.3,124,112,23.5,0.659,0.243,0.248,9,24,16.4,7.6,1.1,4.1,10.1,22.7,3.8,1.2,4.9,0.174,3.7,-0.6,3.1,1.7,2686560
colliza01,Zach,Collins,PF,C,22,POR,11,11,290,5.3,11.2,0.471,1.2,3.1,0.368,4.1,8.1,0.51,1,1.3,0.75,4.1,7.2,11.3,2.6,0.8,0.8,2.3,5.9,12.7,110,116,9.9,0.538,0.279,0.118,9.1,15.7,12.4,7.2,0.8,1.5,16.4,12.5,0.2,0.1,0.3,0.052,-1.7,-1.4,-3.1,-0.1,4240200
conlemi01,Mike,Conley,PG,PG,32,UTA,47,41,1363,8.3,20.2,0.409,3.4,9.1,0.375,4.9,11.1,0.437,4.1,5,0.827,1.2,4.2,5.4,7.4,1.3,0.2,3.3,3.7,24.1,109,112,14.1,0.537,0.451,0.245,2.8,9.2,6.1,23.1,1.3,0.3,12.8,23.1,1.4,1.1,2.5,0.089,0.7,-0.4,0.3,0.8,32511623
connapa01,Pat,Connaughton,SG,SF,27,MIL,67,4,1243,5,11.1,0.455,2,6.1,0.331,3,5,0.607,1.1,1.5,0.775,2.2,8.2,10.4,3.9,0.9,1.1,1.9,2.6,13.2,114,104,11.5,0.565,0.551,0.133,5.1,16.8,11.3,10.9,0.9,2.2,14,12.3,1.1,2.3,3.4,0.13,-0.9,1.5,0.6,0.8,1723050
cookqu01,Quinn,Cook,PG,PG,26,LAL,44,1,508,8.5,20,0.425,2.9,8,0.365,5.6,12.1,0.465,1,1.3,0.786,1,3.7,4.8,4.6,1.1,0.2,3.1,2.5,21,99,111,10,0.509,0.397,0.065,2.4,8.5,5.5,13.8,1.1,0.4,13,21,-0.2,0.5,0.3,0.03,-2.3,-1.4,-3.8,-0.2,3000000
cookty01,Tyler,Cook,PF,SF,22,CLE,11,0,35,9.7,13.9,0.7,0,0,0,9.7,13.9,0.7,7,8.3,0.833,5.6,8.3,13.9,1.4,1.4,0,1.4,5.6,26.4,150,116,23.9,0.752,0,0.6,12.6,19.2,15.9,4.5,1.4,0,7.3,16.7,0.2,0,0.2,0.244,2.9,-0.6,2.3,0,101504
cookty01,Tyler,Cook,PF,SF,22,DEN,2,0,19,2.6,5.2,0.5,0,0,0,2.6,5.2,0.5,5.2,5.2,1,5.2,5.2,10.4,0,5.2,0,5.2,2.6,10.4,99,105,11.3,0.694,0,1,11.8,11.8,11.8,0,5.2,0,41,11.2,0,0,0,0.069,-4.5,-0.9,-5.4,0,101504
covinro01,Robert,Covington,PF,SF,29,MIN,48,47,1411,7.1,16.3,0.435,3.6,10.3,0.346,3.6,6.1,0.587,2.5,3.1,0.798,1.2,8.3,9.4,1.8,2.6,1.5,2.4,4.9,20.2,106,109,13.5,0.572,0.629,0.19,2.6,19.5,10.7,5.9,2.6,2.6,12,17.8,0.5,1.8,2.3,0.078,-1.2,1.2,0,0.7,11301219
covinro01,Robert,Covington,PF,SF,29,HOU,22,21,726,5.7,14.5,0.392,3.4,10.7,0.315,2.3,3.8,0.61,1.5,1.9,0.8,1.7,9.5,11.2,2,2.2,3.1,1.9,4.6,16.3,105,105,13.1,0.531,0.74,0.132,3.9,21.7,12.7,6.1,2.2,5.7,11.1,15.4,0.2,1.2,1.4,0.094,-1.2,1.3,0.1,0.4,11301219
crabbal01,Allen,Crabbe,SG,SF,27,ATL,28,1,522,4.6,12.8,0.364,2.7,8.3,0.323,2,4.5,0.44,0.8,1.1,0.75,0.9,4.9,5.8,2.5,1.3,0.4,1.1,3.2,12.8,100,117,7.2,0.482,0.65,0.084,2,11.5,6.7,7.3,1.3,0.6,7.5,12.7,-0.1,0.1,0.1,0.009,-3.1,-1.1,-4.1,-0.3,17818456
crabbal01,Allen,Crabbe,SG,SF,27,MIN,9,0,131,3.9,12,0.324,2.1,9.2,0.231,1.8,2.8,0.625,0.4,0.7,0.5,0.4,3.9,4.3,1.8,0,0,1.8,3.9,10.3,81,119,1.1,0.416,0.765,0.059,0.8,9.2,4.8,5.1,0,0,12.5,12.5,-0.2,0,-0.2,-0.068,-6.7,-3.2,-9.9,-0.3,17818456
craigto01,Torrey,Craig,SF,SG,29,DEN,58,27,1072,5.7,12.4,0.461,2.1,6.4,0.326,3.6,6,0.603,1,1.7,0.611,2.9,5.8,8.7,2.2,1.1,1.7,1.2,6.2,14.5,116,112,10.8,0.553,0.513,0.134,6.6,13.2,9.9,5.9,1.1,3.1,8.1,12.6,1.1,0.9,2,0.091,-2,-0.3,-2.3,-0.1,2100000
crawfja01,Jamal,Crawford,SG,SF,39,BRK,1,0,6,15.8,31.5,0.5,7.9,15.8,0.5,7.9,15.8,0.5,0,0,0,0,0,0,23.7,0,0,0,7.9,39.4,155,118,33.2,0.625,0.5,0,0,0,0,100,0,0,0,27.9,0.1,0,0.1,0.492,12.4,2.6,15,0,289803
crowdja01,Jae,Crowder,SF,PF,29,MEM,45,45,1322,5.2,14.1,0.368,2.8,9.4,0.293,2.4,4.7,0.519,2.6,3.4,0.789,1.4,8.4,9.8,4.4,1.7,0.5,1.9,3,15.8,106,110,11,0.507,0.667,0.238,3.2,18.5,11,12.2,1.7,0.9,10.9,15.6,0.5,1.4,1.9,0.069,-1.4,0.2,-1.2,0.3,7815533
crowdja01,Jae,Crowder,SF,PF,29,MIA,20,8,553,7,14.5,0.482,5,11.3,0.445,1.9,3.2,0.611,1.9,2.6,0.733,1.1,8.4,9.4,3.2,2.2,0.9,1.3,5.1,20.9,127,107,16.3,0.669,0.78,0.183,2.5,18.5,10.8,9.7,2.2,1.8,7.8,15.3,1.2,0.8,1.9,0.169,1.7,0.8,2.5,0.6,7815533
culveja01,Jarrett,Culver,SG,PG,20,MIN,63,35,1506,7.1,17.5,0.404,2,6.8,0.299,5.1,10.7,0.471,1.7,3.6,0.462,2.2,4.4,6.5,3.4,1.8,1.2,2.5,3.9,17.9,94,113,9.6,0.467,0.388,0.206,4.7,10.3,7.4,10.8,1.8,2.1,11.5,19.2,-1.2,1.1,-0.1,-0.004,-3.3,-0.7,-4,-0.8,5813640
